system:index,meanCO,time,.geo
20200716T075744_20200723T142613,0.036705542194027226,1594887558000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200717T073838_20200724T085530,0.038925319577434274,1594972813000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200719T070028_20200726T081301,0.036435426368193115,1595143322000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200721T062217_20200728T085911,0.030144029541890358,1595313831000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200722T074441_20200729T064730,0.033973335738463555,1595405175000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200723T072535_20200730T042338,0.03461038185012417,1595490430000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200724T070629_20200730T203429,0.03455375268135174,1595575684000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200725T064723_20200731T123801,0.0374545789081764,1595660938000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200726T062817_20200801T070335,0.036932754138923815,1595746191000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200727T075041_20200802T044710,0.034943971023172544,1595837535000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200728T073135_20200802T202757,0.03670709043211399,1595922789000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200729T071229_20200803T131328,0.035519447795258535,1596008043000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200730T065322_20200804T060619,0.0356003491041429,1596093297000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200731T063416_20200805T060359,0.038056582667569075,1596178550000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200801T061509_20200806T182316,0.03718061051220794,1596263803000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200801T075639_20200806T182423,0.036305334956832185,1596269894000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200802T073732_20200807T105358,0.03485285959240243,1596355147000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200803T071826_20200808T084050,0.03432674533904638,1596440400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200804T065919_20200809T041042,0.03486843830233678,1596525654000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200806T062106_20200810T131038,0.032909211307199863,1596696159000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200806T080235_20200810T131108,0.034624560239783914,1596702250000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200807T074328_20200811T062950,0.03478745251691932,1596787503000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200808T072421_20200812T043649,0.035715010279679514,1596872756000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200810T064607_20200813T153734,0.03857028205747678,1597043261000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200811T062700_20200814T073536,0.03743492101545365,1597128515000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200812T074922_20200815T080324,0.03554981845747796,1597219857000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200814T071108_20200817T053200,0.0376953218972605,1597390362000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200815T065200_20200818T074131,0.03463321925912464,1597475614000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200816T063253_20200819T051739,0.03858698434217052,1597560867000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200817T061345_20200820T045031,0.03587327915315165,1597646119000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200820T065752_20200822T221747,0.03885217420261589,1597907966000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200821T063844_20200823T160209,0.037375732055624694,1597993218000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200822T061936_20200824T093507,0.03401006647832318,1598078471000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200822T080106_20200824T093602,0.03444186757714702,1598084560000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200823T074158_20200825T073144,0.035294622629352956,1598169812000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200824T072250_20200826T072718,0.03256841791589739,1598255064000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200825T070342_20200826T204826,0.032789338371687245,1598340316000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200826T064434_20200827T202930,0.032969379907183495,1598425568000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200827T062526_20200828T201021,0.032065058408516436,1598510821000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200828T074748_20200829T213123,0.0315359463770154,1598602163000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200829T072841_20200830T211220,0.0350087704283716,1598687415000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200830T070933_20200831T205313,0.03278141603289631,1598772668000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200831T065026_20200901T203442,0.03088674604423406,1598857920000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200901T063118_20200902T201547,0.03277546021619877,1598943173000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200902T061211_20200903T195633,0.033385913933269826,1599028425000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200902T075340_20200903T213553,0.034491911146699555,1599034515000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200903T073433_20200904T211737,0.036519708567370086,1599119767000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200904T071525_20200905T205832,0.03574065778980958,1599205019000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200905T065618_20200906T203936,0.03704015074052177,1599290272000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200906T063710_20200907T201938,0.036110220315276144,1599375524000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200907T061802_20200908T200129,0.03728317207814552,1599460776000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200907T075932_20200908T215126,0.03713799236204853,1599466865000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200908T074024_20200910T105045,0.039932950858538,1599552118000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200909T072116_20200910T210349,0.03875780359556361,1599637370000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200910T070208_20200911T204950,0.03680534079691335,1599722622000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200911T064300_20200912T202556,0.04002080043514641,1599807874000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200912T062352_20200913T200555,0.03963027024287153,1599893126000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200913T074614_20200914T213655,0.043552508735846006,1599984468000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200914T072705_20200915T211842,0.04339515685513941,1600069719000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200915T070757_20200916T205946,0.04453620205023435,1600154972000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916T064849_20200917T204020,0.03972531155175452,1600240224000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200917T062941_20200918T202041,0.03936729235907631,1600325475000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200919T073254_20200920T212236,0.03851605264177229,1600502069000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200920T071346_20200921T210426,0.0385923233453428,1600587320000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200921T065438_20200922T204514,0.03995678081481231,1600672571000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200922T063529_20200924T030542,0.038932460630302174,1600757824000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200923T061621_20200924T200623,0.03910845070229911,1600843076000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200923T075751_20200924T214627,0.04077896920350035,1600849165000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200924T073842_20200925T212825,0.04271304522961615,1600934416000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200925T071934_20200926T210810,0.039821504107229434,1601019668000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200926T070026_20200927T204903,0.033106986026867465,1601104920000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200927T064117_20200928T203023,0.039150161539986246,1601190172000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200928T062209_20200929T201232,0.03857040948959575,1601275423000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200929T074430_20200930T213417,0.035953443899996336,1601366764000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200930T072521_20201001T211244,0.03698808088811302,1601452016000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201001T070613_20201002T205402,0.03700451422709159,1601537267000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201002T064704_20201003T203512,0.036211897115078856,1601622519000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201003T062756_20201004T201458,0.04135542657878998,1601707770000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201004T060848_20201005T195657,0.03870981116081671,1601793022000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201004T075017_20201005T213643,0.03870876288680452,1601799112000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201005T073109_20201006T211750,0.03745116716364447,1601884363000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201006T071200_20201007T205800,0.037373476916320654,1601969614000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201007T065252_20201008T203930,0.04151687802399514,1602054866000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201008T063344_20201009T201907,0.04233861769134454,1602140117000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201009T061435_20201010T200044,0.04867801518266022,1602225369000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201009T075605_20201010T214103,0.04976944295090868,1602231459000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201010T073656_20201011T212056,0.05641815552399502,1602316709000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201011T071748_20201012T210307,0.04741179816046776,1602401961000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201012T065840_20201013T204242,0.05158950586284053,1602487214000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201013T063931_20201014T202442,0.05835018464691004,1602572466000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201014T062023_20201015T200423,0.0552087381218991,1602657718000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201015T074244_20201016T212624,0.04446594760330619,1602749059000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201016T072336_20201017T210611,0.04857979422939804,1602834311000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201017T070428_20201018T205001,0.053051295239941114,1602919562000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201018T064520_20201019T202756,0.045218226655477506,1603004813000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201019T062611_20201020T200849,0.04401785598289567,1603090066000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201020T060703_20201021T195045,0.04327618573371507,1603175318000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201020T074833_20201021T214046,0.04285979008457482,1603181407000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201021T072925_20201022T212156,0.04173654422158873,1603266659000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201022T071017_20201023T210245,0.05081524881514963,1603351910000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201023T065109_20201024T204322,0.04872740943002366,1603437162000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201024T063201_20201025T202401,0.051564012301368554,1603522414000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201025T061253_20201026T200404,0.04984129403161189,1603607666000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201027T071606_20201028T210551,0.04675590156815647,1603784261000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201028T065659_20201029T204755,0.05379546754258911,1603869512000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201029T063751_20201030T202815,0.056191141261386274,1603954766000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201030T061843_20201031T200935,0.0493254992321038,1604040018000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201101T072157_20201102T211011,0.044261947540889926,1604216611000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201102T070250_20201103T205112,0.05116696813138363,1604301864000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201103T064342_20201104T203202,0.042273345235049706,1604387117000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201104T062435_20201105T201437,0.07658754908994472,1604472370000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201105T060528_20201106T195350,0.04829588939950065,1604557622000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201105T074657_20201106T213533,0.04941280890782096,1604563711000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201106T072750_20201107T211447,0.05782586605682847,1604648964000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201107T070843_20201108T205537,0.04924478415311811,1604734217000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201108T064936_20201109T203630,0.06459788951914162,1604819470000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201109T063029_20201110T201725,0.0686274095722526,1604904723000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201110T061122_20201111T195817,0.0608814023665546,1604989976000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201110T075252_20201111T213821,0.058610640385174946,1604996065000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201111T073345_20201112T211910,0.0477100672628594,1605081319000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201112T071438_20201113T210006,0.04758742633257965,1605166572000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201113T065532_20201114T204058,0.046049917932660465,1605251825000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201114T063625_20201115T202150,0.06886052635222409,1605337079000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201115T061719_20201117T080709,0.05059470723141654,1605422332000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201116T073942_20201118T084603,0.04485325743086761,1605513676000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201117T072036_20201118T211217,0.04204700829872841,1605598930000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201118T070130_20201119T204319,0.045392659919493074,1605684184000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201119T064224_20201120T202419,0.04335701731105567,1605769438000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201120T062318_20201121T200509,0.041716464115282015,1605854692000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201121T060412_20201122T194605,0.03670328406219104,1605939946000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201121T074542_20201122T213608,0.03804956924296942,1605946035000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201122T072636_20201123T211705,0.041303373082929355,1606031290000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201123T070730_20201124T205948,0.043535156722218596,1606116545000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201124T064825_20201125T203857,0.04445353626295766,1606201799000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201126T061015_20201127T200053,0.03918867767128419,1606372309000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201126T075144_20201127T214057,0.038886452892926915,1606378399000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201127T073239_20201128T212151,0.03941960284154415,1606463654000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201128T071334_20201129T210245,0.041012420948632486,1606548909000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201129T065430_20201202T161202,0.04136751764041416,1606634164000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201130T063525_20201202T161950,0.044431901004280086,1606719419000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201201T061620_20201203T141050,0.04518155181246838,1606804675000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201202T073846_20201203T234219,0.0453416964134929,1606896020000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201203T071941_20201204T210255,0.044393177004437616,1606981276000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201204T070037_20201205T204356,0.049309661006783696,1607066531000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201205T064133_20201206T202503,0.04682468316813542,1607151788000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201206T062229_20201207T200557,0.04696651575106423,1607237044000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201207T060326_20201208T194650,0.04673274964857778,1607322299000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201207T074455_20201208T212653,0.047245807115474846,1607328389000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201208T072552_20201209T210744,0.04474773248380998,1607413645000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201209T070648_20201210T204843,0.04328732815186053,1607498902000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201210T064745_20201211T202938,0.04519147080957943,1607584160000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201212T060939_20201213T195122,0.04746928356819258,1607754673000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201212T075108_20201213T214154,0.04954840805718943,1607760763000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201213T073205_20201214T212221,0.03846956463732977,1607846019000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201214T071303_20201215T210314,0.035800144076261496,1607931278000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201215T065400_20201216T204404,0.03836747384260109,1608016535000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201216T063458_20201217T202456,0.03828998000451468,1608101791000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201217T061555_20201218T200546,0.037641852476987696,1608187049000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201218T073823_20201219T212640,0.03771376255896781,1608278398000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201219T071921_20201220T210728,0.0392247203760445,1608363655000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201220T070019_20201221T204816,0.040221951516619864,1608448914000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201221T064117_20201224T030132,0.0408574769374441,1608534171000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201222T062215_20201223T200936,0.044415412933170334,1608619429000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201223T060314_20201224T195115,0.04091280482662489,1608704688000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201223T074444_20201224T213121,0.04147388884760905,1608710777000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201224T072542_20201225T211240,0.043666734963968834,1608796037000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201225T070641_20201226T205337,0.041965290683101376,1608881295000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201226T064740_20201227T203442,0.042216764820473714,1608966553000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201227T062839_20201228T201542,0.04925338646872283,1609051813000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201228T060938_20201229T195650,0.03970089874228865,1609137072000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201228T075108_20201229T213654,0.04075327961690243,1609143162000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201229T073207_20201230T211751,0.0426275114608963,1609228421000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201230T071307_20201231T205916,0.0419793060670199,1609313681000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201231T065406_20210101T203949,0.04320639051635485,1609398940000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101T063506_20210102T202050,0.05728364720464861,1609484200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210102T061605_20210103T200153,0.04724591994092063,1609569459000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210103T073835_20210104T212300,0.039132502116077,1609660809000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210104T071936_20210105T210402,0.0407637775919502,1609746070000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210105T070036_20210106T204501,0.045549264364316264,1609831330000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210106T064136_20210107T202605,0.04940031607456882,1609916591000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210107T062236_20210108T200701,0.04029796657922066,1610001851000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210108T060337_20210109T194801,0.047342652395943145,1610087112000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210108T074507_20210109T212805,0.048111224085725615,1610093201000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210109T072608_20210110T210909,0.04497647979130772,1610178462000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210110T070709_20210111T205013,0.03892753900697017,1610263723000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210111T064809_20210112T203115,0.03862126003527306,1610348984000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210112T062910_20210113T201217,0.04318085015074419,1610434245000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210113T061012_20210114T195320,0.04431826637127496,1610519505000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210113T075142_20210114T213326,0.04402509666069628,1610525595000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210114T073243_20210115T212406,0.05011949345523714,1610610857000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210115T071345_20210116T210509,0.057798627470841496,1610696118000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210116T065446_20210117T204611,0.04421450671654214,1610781381000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210117T063548_20210118T202744,0.05303151170596385,1610866642000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210118T061649_20210119T200818,0.047085118201389366,1610951904000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210119T073921_20210120T212915,0.04932994251767619,1611043256000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210120T072023_20210121T211018,0.046342179288435106,1611128518000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210121T070125_20210122T205116,0.041818214906606525,1611213780000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210122T064228_20210123T203217,0.04847229379325135,1611299042000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210123T062330_20210124T201312,0.049920979196921844,1611384304000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210124T060432_20210125T195404,0.047216263530624705,1611469566000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210124T074602_20210125T213408,0.045921413468786504,1611475657000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210125T072705_20210126T211502,0.04631742626507519,1611560919000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210126T070807_20210127T205558,0.04583909982638116,1611646182000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210127T064910_20210128T203654,0.039347370142148265,1611731444000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210128T063013_20210129T201753,0.04980555330908488,1611816707000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210129T061116_20210130T195849,0.044282247259983316,1611901970000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210129T075246_20210130T213853,0.04432746609265759,1611908060000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210130T073349_20210131T211948,0.04385962898549044,1611993323000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210131T071452_20210201T210043,0.04195765026883186,1612078587000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210201T065555_20210203T112405,0.04289855175440385,1612163850000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210202T063658_20210203T202239,0.04483978275003537,1612249113000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210203T061801_20210204T200345,0.041553379871842634,1612334376000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210204T074035_20210205T212445,0.03980816045124364,1612425730000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210205T072139_20210206T210609,0.04335156362782088,1612510993000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210206T070242_20210207T204635,0.03964113311902274,1612596256000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210207T064346_20210208T202731,0.04267294074880489,1612681520000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210208T062449_20210209T200826,0.04662797530212013,1612766783000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210209T060553_20210210T194924,0.04523451611968884,1612852048000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210209T074723_20210210T212929,0.041148012144064904,1612858138000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210210T072827_20210211T211022,0.04231610204733625,1612943402000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210211T070931_20210212T205114,0.04687275946151905,1613028665000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210212T065035_20210213T204209,0.052395959061154254,1613113930000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210213T063139_20210214T202305,0.049478140320468524,1613199193000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210214T061243_20210215T200358,0.048895225615601896,1613284458000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210214T075413_20210215T214404,0.05038989268794062,1613290548000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210215T073518_20210216T212455,0.05525732925502889,1613375812000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210216T071622_20210217T210548,0.0482251710063538,1613461076000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210217T065726_20210218T204642,0.04510790653728336,1613546341000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210218T063830_20210219T202733,0.0505858251227038,1613631604000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210219T061935_20210220T200826,0.053380586971599926,1613716869000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220T074210_20210221T212925,0.04744692476099775,1613808224000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210221T072314_20210222T211020,0.05116008632937281,1613893488000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222T070419_20210223T205116,0.04623433830253917,1613978753000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210223T064523_20210224T203244,0.043913380660588294,1614064017000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224T062628_20210225T201307,0.04376769083714488,1614149282000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225T060732_20210226T195406,0.04267042573765324,1614234547000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225T074903_20210226T213409,0.041572864270284726,1614240637000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210226T073007_20210227T211501,0.04165958428016684,1614325902000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210227T071112_20210228T205559,0.04147512045188983,1614411167000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210228T065217_20210301T203658,0.040369330723877876,1614496431000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210301T063322_20210302T201756,0.038212129852822185,1614581696000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210302T061427_20210303T195902,0.03798852859132268,1614666960000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210302T075557_20210303T213900,0.037606403132210114,1614673051000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210303T073702_20210304T211953,0.04007781960890541,1614758316000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210304T071807_20210305T210044,0.04251397756884528,1614843581000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210305T065912_20210306T204138,0.04064449458158318,1614928846000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210306T064017_20210307T202259,0.03936803900234408,1615014110000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210308T074357_20210309T213447,0.04536565961899315,1615190732000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210309T072502_20210310T211541,0.047752561752256416,1615275997000,"{""type"":""MultiPoint"",""coordinates"":[]}"
